,HDZ,SDP,MOST,Možemo!,DP,Policy,Ideological,Scandal,Impact,id,url,title,date
645,NO,NO,0,NO,NO,0,0,0,3,2405060,https://www.index.hr/clanak.aspx?id=2184342,"Grmoja: Stižu nam kapitalci, ali još ništa nije dogovoreno",2020-05-20
646,1,-1,NO,NO,NO,1,0,0,5,2404756,https://www.index.hr/clanak.aspx?id=2184486,HDZ: Kampanja protiv Krstičevića besramno je obmanjivanje građana,2020-05-20
647,0,NO,NO,NO,0,1,0,1,5,9383406,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/nakon-odlaska-penave-iz-hdz-a-raspustena-vukovarska-gradska-organizacija-stranke---606108.html,"Plenković o izlasku Ivana Penave iz HDZ-a: ""Koga nema, bez njega se može i mora, ja ne plačem ni za kim""",2020-05-20
648,-1,0,0,0,0,0,1,0,5,5671350,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/pljuste-reakcije-na-izlazak-penave-iz-hdz-a---606095.html,"Pljušte reakcije na Penavin izlazak iz HDZ-a: ""Pokopao je sebe, licemjer i ne tako bistar!"", ""Nikad ovakvog udara za stranku!""",2020-05-20
649,0,1,NO,NO,0,1,0,0,3,3628992,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/koja-ce-se-poznata-lica-naci-na-izbornim-listama-doznali-smo-u-kojim-ce-jedinicima-na-vrh-liste-pervan-i-drele---606178.html,Poznata lica na izbornim listama: Doznali smo u kojim bi se izbornim jedinicima na vrhu liste mogli naći Pervan i Drele,2020-05-20
650,-1,1,NO,NO,NO,1,0,0,5,3612148,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/sdp-pozvao-krsticevica-da-se-ocituje-o-navodima-da-je-kupio-jeftino-dva-stana---606138.html,"SDP traži od Krstičevića očitovanje o jeftinoj kupovini stanova od MORH-a: ""Sve u vezi s tim je zakonski, ali je pitanje je li moralno""",2020-05-20
651,0,NO,NO,NO,1,1,0,0,5,2330836,https://www.index.hr/clanak.aspx?id=2184497,Anušić o Penavinom odlasku: Ovo nije slučajno tempirano za ovaj trenutak,2020-05-20
652,1,NO,NO,NO,NO,1,0,0,4,141919,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/zamjenik-predsjednika-hdz-a-tomo-medved-gost-dnevnika-nove-tv---606167.html,"Medved o koaliciji HDZ-a i Penave nakon izbora: ""Ovisi o tome tko će proći u Sabor...""",2020-05-20
653,-1,NO,NO,NO,NO,1,0,1,5,3654764,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/ministar-branitelja-tomo-medved-u-vukovaru---606145.html,"Medved u Vukovaru nakon Penavina odlaska: ""Domoljublje nije kad svoju usamljenu istinu želite nametnuti većini, to je sebeljublje""",2020-05-20
654,NO,NO,1,NO,NO,0,1,0,4,3612626,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/most-predstavlja-pojacanja-u-stranci-vise-nista-nece-biti-isto---606132.html,Most predstavio pojačanje: Pridružila im se Marija Selak Raspudić - ''Demokracija u Hrvatskoj je ugrožena'',2020-05-20
655,-1,NO,NO,NO,1,0,1,0,6,9690248,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/vukovarski-gradonacelnik-ivan-penava-izlazi-iz-hdz-a-na-izbore-ide-s-miroslavom-skorom---606060.html,"Penava izašao iz HDZ-a, ne očekuje odmazdu: ''Ako krenete đonom, dobit ćete đonom''",2020-05-20
656,-1,NO,NO,NO,NO,1,0,0,5,3654521,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/vukovarski-gradonacelnik-ivan-penava-gost-dnevnika-nove-tv---606166.html,"Penava nakon odlaska iz HDZ-a: ""Škoro mora postaviti ultimatum Vladi, inače nećemo u njoj sudjelovati""",2020-05-20
657,1,NO,NO,NO,NO,0,1,1,6,468889,https://www.24sata.hr/kolumne/puc-ivana-penave-narusio-je-plenkijevu-auru-nedodirljivosti-694152,Puč Ivana Penave ispuhao je Plenkovićevu nadmenost i gard,2020-05-20
658,-1,NO,NO,NO,NO,0,1,1,5,5600260,https://www.24sata.hr/news/stizu-prve-reakcije-penava-je-licemjer-i-to-ne-osobito-bistar-694151,Stižu prve reakcije: 'Penava je licemjer i to ne osobito bistar!',2020-05-20
659,NO,1,NO,NO,NO,1,0,0,5,3536502,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/predsjednik-sdp-a-davor-bernardic-u-vukovaru-o-europarlamentarcima-kao-nositeljima-lista---606081.html,"Bernardić o sudjelovanju europarlamentaraca u kampanji: ""Pomoć je dobrodošla, odluka je individualna, ali oni žele pomoći""",2020-05-20
660,-1,0,NO,NO,NO,0,0,1,5,3597154,https://dnevnik.hr/vijesti/hrvatska/damir-krsticevic-o-cijeni-jeftinog-stana-kupljenog-od-morh-a---606158.html,"Bivši ministar Miljavac o Krstičevićevoj kupovini jeftinog stana: ""Puno generala je dobilo stanove po tom pravilniku, nije on bio iznimka""",2020-05-20
661,-1,NO,1,NO,NO,0,0,0,3,141531,https://dnevnik.hr/vijesti/parlamentarni-izbori-2020/jos-jedna-mostova-zastupnica-povlaci-se-iz-politike-mlada-sam-izdrzat-cu-volim-izazove---606200.html,"Još jedna Mostova zastupnica povlači se iz politike: ""Mlada sam, izdržat ću, volim izazove""",2020-05-20
662,NO,NO,1,NO,NO,0,0,0,2,413753,https://www.24sata.hr/news/nincevic-lesandric-povlaci-se-iz-politike-volim-nove-izazove-694329,Ninčević-Lesandrić povlači se iz politike: Volim nove izazove,2020-05-20
663,-1,NO,NO,NO,1,1,0,0,6,468825,https://www.24sata.hr/news/penava-bivsem-sefu-tko-krene-donom-na-nas-dobit-ce-lakat-694201,"Penava bivšem šefu: Tko krene đonom na nas, dobit će lakat...",2020-05-20
664,-1,NO,NO,NO,NO,0,1,0,5,415923,https://www.24sata.hr/news/penava-skoro-mora-postaviti-ultimatum-vladi-ili-nista-od-nas-694316,Penava: Škoro mora postaviti ultimatum Vladi ili ništa od nas,2020-05-20
665,1,NO,NO,NO,1,0,0,0,3,10205815,https://www.24sata.hr/news/plenkovic-o-penavi-nek-mu-je-sa-srecom-izbori-su-dogodine-694200,"Plenković o Penavi: 'Nek' mu je sa srećom, izbori su dogodine'",2020-05-20
666,1,0,NO,NO,0,1,0,0,5,469344,https://www.24sata.hr/news/predizborne-koalicije-slavonije-od-penave-i-skore-do-vrdoljaka-694067,Predizborne koalicije Slavonije: Od Penave i Škore do Vrdoljaka,2020-05-20
667,0,NO,NO,NO,0,1,0,0,5,468417,https://www.24sata.hr/news/hdz-je-raspustio-vukovarsku-organizaciju-sretno-penavi-694171,HDZ je raspustio vukovarsku organizaciju: 'Sretno Penavi',2020-05-20
668,-1,NO,NO,NO,NO,0,0,0,3,469409,https://www.24sata.hr/news/hsls-su-napustila-dva-clana-progutao-sam-par-koalicija-694102,HSLS su napustila dva člana: 'Progutao sam par koalicija...',2020-05-20
669,1,-1,NO,NO,NO,1,0,1,5,412135,https://www.24sata.hr/news/krsticevic-stan-sam-dobio-po-cijeni-kao-i-svi-vojni-djelatnici-694305,Krstičević: Stan sam dobio po cijeni kao i svi vojni djelatnici,2020-05-20
670,NO,NO,1,NO,1,1,0,0,4,468423,https://www.24sata.hr/news/marija-selak-raspudic-u-mostu-od-sutra-nista-nece-biti-isto-694284,Marija Selak Raspudić u Mostu: 'Od sutra ništa neće biti isto...',2020-05-20
671,-1,NO,NO,NO,NO,0,0,1,5,469225,https://www.24sata.hr/news/medved-o-penavi-nije-viteski-prihvatio-poraz-i-nije-lojalan-694275,Medved o Penavi: 'Nije viteški prihvatio poraz i nije lojalan',2020-05-20
672,-1,1,0,NO,0,1,1,0,5,468184,https://www.24sata.hr/news/ljudi-bjeze-iz-hdz-a-nece-ni-sa-kime-moci-koalirati-kasnije-694330,'Ljudi bježe iz HDZ-a. Neće ni sa kime moći koalirati kasnije',2020-05-20
673,-1,NO,NO,NO,1,1,1,0,6,469089,https://www.24sata.hr/news/pocela-je-konferencija-ivana-penave-izlazi-li-iz-hdz-a-694124,"'Napuštamo HDZ, oni su izdali Vukovar, osnivamo stranku!'",2020-05-20
674,-1,1,NO,NO,NO,1,0,0,6,10858297,https://www.24sata.hr/news/pobijedit-cemo-na-izborima-a-onda-i-revitalizirati-slavoniju-694194,"'Pobijedit ćemo na izborima, a onda i revitalizirati Slavoniju!'",2020-05-20
675,1,-1,NO,NO,NO,1,0,0,5,468381,https://www.24sata.hr/news/general-mladen-markac-vodit-ce-hdz-a-na-istoku-zagreba-694308,General Mladen Markač vodit će HDZ na istoku Zagreba?,2020-05-20
676,1,1,-1,NO,0,1,0,0,3,467319,https://www.24sata.hr/news/hdz-ima-najvecu-potporu-sdp-mu-za-petama-a-skoro-je-treci-694314,"HDZ ima najveću potporu, SDP mu za petama, a Škoro je treći",2020-05-20
