"",HDZ,SDP,MOST,Možemo!,DP,Policy,Ideological,Scandal,Impact,id,url,title,date
5165,1,0,NO,NO,NO,1,0,0,3,5701390,https://www.24sata.hr/news/borisa-milosevica-predlozit-cemo-za-potpredsjednika-vlade-705503,Borisa Miloševića predložit ćemo za potpredsjednika Vlade,2020-07-13
5166,1,NO,NO,NO,NO,1,0,0,4,10853713,https://www.24sata.hr/news/jandrokovic-nije-tocno-da-je-hdz-primio-donacije-od-tvrtki-koje-su-dobile-pomoc-705598,Jandroković: Nije točno da je HDZ primio donacije od tvrtki koje su dobile pomoć,2020-07-13
5167,NO,-1,NO,NO,NO,0,0,1,3,5694141,https://www.24sata.hr/show/majetic-to-je-znak-patriotizma-mjestani-plati-ako-ces-snimati-705563,Majetić: To je znak patriotizma; Mještani: Plati ako ćeš snimati!,2020-07-13
5168,1,NO,NO,NO,NO,1,0,0,3,415513,https://www.24sata.hr/news/medved-obranio-ministarstvo-branitelja-ne-spaja-se-s-morh-om-705459,"Medved obranio Ministarstvo branitelja, ne spaja se s MORH-om?",2020-07-13
5169,NO,NO,NO,NO,NO,1,0,0,2,193823,https://www.24sata.hr/news/za-politicke-aktivnosti-hks-dobio-vise-donacija-od-hns-a-704965,Za političke aktivnosti: HKS dobio više donacija od HNS-a,2020-07-10
5170,1,NO,NO,NO,NO,1,0,0,3,5532771,https://www.24sata.hr/news/grlic-radman-ide-iz-ministarstva-vanjskih-poslova-nova-sefica-diplomacije-nikolina-brnjac-705267,"Grlić Radman ide iz ministarstva vanjskih poslova, nova šefica diplomacije Nikolina Brnjac?",2020-07-11
5171,-1,0,NO,1,NO,1,1,0,5,5782756,https://www.24sata.hr/news/nova-ljevica-u-saboru-kata-smajser-sa-sest-drugova-705242,Nova ljevica u Saboru: 'Kata šmajser' sa šest drugova,2020-07-11
5172,0,NO,NO,NO,NO,1,0,0,4,5814840,https://www.24sata.hr/news/snjezana-vasiljevic-mogla-bi-u-vladi-predstavljati-manjine-705187,Snježana Vasiljević mogla bi u Vladi predstavljati manjine?,2020-07-11
5173,1,0,NO,NO,NO,1,0,0,2,5942037,https://www.24sata.hr/news/orahovica-i-otok-dalmatinski-na-izborima-za-nova-gradska-vijeca-705297,Orahovica i Otok Dalmatinski na izborima za nova gradska vijeća,2020-07-12
5174,1,NO,NO,NO,NO,1,0,0,5,10853003,https://www.24sata.hr/news/hgk-ulazak-u-cekaonicu-za-euro-je-velik-uspjeh-hrvatske-705136,HGK: Ulazak u 'čekaonicu' za euro je velik uspjeh Hrvatske,2020-07-10
5175,1,NO,NO,NO,NO,1,0,0,5,5757871,https://www.24sata.hr/news/novi-mocnici-hdz-a-i-crna-lista-za-otpis-andreja-plenkovica-705043,Novi moćnici HDZ-a i crna lista za otpis Andreja Plenkovića,2020-07-10
5176,1,NO,NO,NO,NO,1,0,0,6,5806909,https://www.24sata.hr/news/od-plenkoviceva-postara-do-covjeka-kojeg-vlada-sad-slusa-704903,Od Plenkovićeva poštara do čovjeka kojeg Vlada sad sluša,2020-07-10
5177,1,NO,NO,NO,NO,1,0,0,5,5888801,https://www.24sata.hr/news/stranka-i-drzava-u-rukama-su-andreja-plenkovica-apsolutna-vlast-redovno-kvari-ili-704505,"Stranka i država u rukama su Andreja Plenkovića: Apsolutna vlast redovno kvari, ili...",2020-07-10
5178,1,NO,NO,NO,NO,1,0,1,5,5591899,https://www.24sata.hr/news/unatoc-prosvjedu-hloverka-i-plenkovicev-ujak-glasali-su-za-devastaciju-prirode-705121,"Unatoč prosvjedu, Hloverka i Plenkovićev ujak glasali su za devastaciju prirode",2020-07-10
5179,1,-1,0,0,0,1,0,0,4,159340,https://www.24sata.hr/news/stranke-koje-su-usle-u-sabor-dobit-ce-79-milijuna-vasih-kuna-704863,Stranke koje su ušle u Sabor dobit će 79 milijuna vaših kuna,2020-07-09
5180,1,0,0,0,0,1,1,0,5,10442687,https://www.24sata.hr/kolumne/u-zemlji-bez-opozicije-tko-bi-bio-lider-opozicije-zoran-milanovic-704799,U zemlji bez opozicije tko bi bio lider opozicije? Zoran Milanović,2020-07-09
5181,0,NO,NO,NO,1,1,0,0,4,10853288,https://www.24sata.hr/news/skoro-nemam-nikakvu-namjeru-odustajati-od-svoje-retorike-704918,Škoro: Nemam nikakvu namjeru odustajati od svoje retorike...,2020-07-09
5182,1,NO,NO,NO,NO,1,0,0,3,5890420,https://www.24sata.hr/news/anton-kliman-hdz-lijepo-je-znati-da-nama-koji-smo-orali-teren-glasovi-nisu-pali-s-neba-705031,Anton Kliman (HDZ): Lijepo je znati da nama koji smo orali teren glasovi nisu pali s neba,2020-07-10
5183,0,NO,NO,NO,NO,1,0,0,4,4991119,https://www.24sata.hr/news/bucan-prosvjed-u-makarskoj-gradani-pozivaju-hloverku-704989,Bučan prosvjed u Makarskoj: Građani pozivaju Hloverku,2020-07-10
5184,-1,1,NO,NO,NO,1,0,0,5,10853261,https://www.24sata.hr/news/gradska-skupstina-prihvatila-zakljucak-oporbe-o-srebrnjaku-stanimo-na-kraj-tom-teroru-704882,Gradska skupština prihvatila zaključak oporbe o Srebrnjaku: 'Stanimo na kraj tom teroru...',2020-07-09
5185,1,NO,NO,NO,NO,1,0,0,4,10853260,https://www.24sata.hr/news/kajtazi-bilo-bi-legitimno-da-manjine-dobijut-tri-ministarstva-704879,Kajtazi: Bilo bi legitimno da manjine dobijut tri ministarstva,2020-07-09
5186,1,0,NO,NO,NO,1,0,0,4,10853246,https://www.24sata.hr/news/kosor-bilo-bi-vrijeme-da-pupovac-ude-u-vladu-i-rjesava-probleme-o-kojima-govori-704935,Kosor: Bilo bi vrijeme da Pupovac uđe u Vladu i rješava probleme o kojima govori,2020-07-09
5187,1,NO,NO,NO,NO,1,0,0,3,5648605,https://www.24sata.hr/news/nacionalne-manjine-dobit-ce-mjesto-potpredsjednika-vlade-za-drustvene-djelatnosti-704890,Nacionalne manjine dobit će mjesto potpredsjednika Vlade za društvene djelatnosti,2020-07-09
5188,NO,1,NO,NO,1,1,1,0,5,5902537,https://www.24sata.hr/news/pupovac-ime-potpredsjednika-vlade-znat-ce-se-u-ponedjeljak-704924,Pupovac: Ime potpredsjednika Vlade znat će se u ponedjeljak,2020-07-09
5189,1,NO,NO,NO,NO,1,0,0,5,175954,https://www.24sata.hr/news/maric-najavljuje-da-ce-milijun-hrvata-imati-vece-place-dok-ekonomisti-kazu-bit-ce-tesko-704482,"Marić najavljuje veće plaće, dok ekonomisti kažu: Bit će teško...",2020-07-08
5190,1,NO,NO,NO,NO,0,0,0,3,5566748,https://www.24sata.hr/news/milanovic-ne-zeli-reci-je-li-glasao-jer-je-to-privatna-stvar-704647,Milanović ne želi reći je li glasao jer je to 'privatna stvar',2020-07-08
5191,1,NO,-1,NO,-1,1,0,0,5,10614736,https://www.24sata.hr/news/plenkovic-sa-skorom-i-mostom-mozemo-kad-promijene-retoriku-704716,Plenković: Sa Škorom i Mostom možemo kad promijene retoriku,2020-07-08
5192,1,NO,NO,NO,NO,0,1,0,3,10288323,https://www.24sata.hr/news/stier-odgovorio-vucicu-neka-se-bavi-svojim-narodom-a-ne-da-trazi-nevidljivog-neprijatelja-704710,"Stier odgovorio Vučiću: Neka se bavi svojim narodom, a ne da traži nevidljivog neprijatelja",2020-07-08
5193,1,NO,NO,NO,NO,1,0,0,4,10853344,https://www.24sata.hr/news/hdz-u-zagrebu-ima-projektnu-koaliciju-s-milanom-bandicem-704899,HDZ u Zagrebu ima projektnu koaliciju s Milanom Bandićem,2020-07-09
5194,0,0,1,NO,-1,1,0,0,5,5566669,https://www.24sata.hr/news/skori-je-kriv-izborni-sustav-pernaru-biraci-koji-nisu-glasali-bandic-sam-sebi-dao-zuti-karton-704285,"Škori je kriv izborni sustav, Pernaru birači koji nisu glasali, Bandić sam sebi dao žuti karton",2020-07-07
5195,1,NO,NO,NO,NO,1,0,0,4,5516957,https://www.24sata.hr/news/nakon-spajanja-ministarstava-smanjuje-se-broj-funkcija-704563,"""Nakon spajanja ministarstava smanjuje se broj funkcija""",2020-07-08
5196,0,NO,NO,NO,NO,0,1,0,3,396754,https://express.24sata.hr/top-news/gospoda-koja-ljude-progoni-pitanjem-volite-li-vi-hrvatsku-24397,Gospođa koja ljude progoni pitanjem: Volite li vi Hrvatsku?,2020-07-08
5197,-1,NO,NO,NO,NO,0,0,1,3,5566741,https://www.24sata.hr/news/grdovica-izbacili-iz-hdz-a-pusti-budale-pa-ja-sam-radio-za-njih-704702,"Grdovića izbacili iz HDZ-a: Pusti budale, pa ja sam radio za njih",2020-07-08
5198,0,NO,NO,NO,1,1,0,0,4,10415274,https://www.24sata.hr/news/hasanbegovic-potvrdio-da-ce-u-saboru-biti-u-skorinom-klubu-704715,Hasanbegović potvrdio da će u Saboru biti u Škorinom klubu,2020-07-08
5199,NO,0,NO,NO,NO,1,0,0,3,158983,https://www.24sata.hr/news/ostojic-izbore-treba-sto-prije-organizirati-predlozit-cemo-da-budu-26-ili-27-rujna-704347,"Ostojić: Izbore u SDP-u treba što prije organizirati, predložit ćemo da budu 26. ili 27. rujna",2020-07-07
5200,NO,1,NO,NO,NO,1,0,0,4,5601011,https://www.24sata.hr/news/peda-grbin-najvjerojatnije-ce-u-utrku-za-novog-sefa-sdp-a-704473,Peđa Grbin najvjerojatnije će u utrku za novog šefa SDP-a...,2020-07-07
5201,1,NO,NO,NO,NO,1,0,0,4,5566962,https://www.24sata.hr/news/plenkijev-veliki-rez-ukidaju-se-ministarstva-branitelja-i-turizma-704470,Plenkijev veliki rez: Ukidaju se ministarstva branitelja i turizma,2020-07-07
5202,NO,NO,NO,NO,-1,0,0,0,3,202542,https://www.24sata.hr/news/tomasic-u-sabor-salje-asistenta-s-19-glasova-pauletic-izvisio-704446,"Tomašić u Sabor šalje asistenta s 19 glasova, Pauletić 'izvisio'",2020-07-07
5203,NO,0,NO,1,0,0,1,0,3,10301716,https://www.24sata.hr/news/u-sabor-ulaze-33-zene-lijepo-je-to-ali-kvota-jos-nije-ispunjena-704284,"U Sabor ulaze 33 žene: 'Lijepo je to, ali kvota još nije ispunjena'",2020-07-07
5204,1,NO,NO,NO,1,1,0,0,5,10854321,https://www.24sata.hr/news/fuchs-obrazovanje-sigurno-ide-hdz-u-nisam-razgovarao-s-premijerom-da-ja-preuzmem-704264,"Fuchs: Obrazovanje sigurno ide HDZ-u, nisam razgovarao s premijerom da ja preuzmem",2020-07-07
5205,NO,NO,NO,NO,NO,0,0,0,2,10854328,https://www.24sata.hr/video/hdz-dernek-2015-se-bacali-po-podu-i-ljubili-zastavu-a-ove-je-godine-plenkovic-postao-rocky-704417,"HDZ dernek: 2015. se bacali po podu i ljubili zastavu, a ove je godine Plenković postao Rocky",2020-07-07
5206,0,NO,NO,1,0,1,0,1,4,5566793,https://www.24sata.hr/news/hdz-ovac-se-obrusio-na-skorinu-sestru-zar-ovoj-drzavi-ne-treba-vjerovati-takve-poruke-saljete-704322,HDZ-ovac se obrušio na Škorinu sestru: Zar ovoj državi ne treba vjerovati? Takve poruke šaljete,2020-07-07
5207,1,0,NO,NO,NO,1,0,0,3,10301712,https://www.24sata.hr/news/malenica-bit-ce-izmedu-12-i-16-ministarstava-sve-je-otvoreno-704516,"Malenica: Bit će između 12 i 16 ministarstava, Bauk: Što ih ima manje, manje će ih smijeniti...",2020-07-07
5208,-1,NO,NO,1,NO,1,0,0,5,5566787,https://www.24sata.hr/news/jedva-cekam-maknuti-bandica-ova-vlada-nece-dugo-trajati-704334,Jedva čekam maknuti Bandića. Ova vlada neće dugo trajati...,2020-07-07
5209,1,NO,NO,NO,NO,1,0,0,3,5566779,https://www.24sata.hr/news/manjine-ce-dati-potporu-hdz-u-netko-od-nas-mogao-bi-u-vladu-704466,"'Manjine će dati potporu HDZ-u, netko od nas mogao bi u Vladu'",2020-07-07
5210,1,NO,NO,NO,NO,1,0,0,5,6073069,https://www.24sata.hr/news/razmisljamo-o-zabrani-svadbi-ili-o-ogranicenju-broja-gostiju-704490,Možda ćemo ipak biti prisiljeni smanjiti broj ljudi na svadbama,2020-07-07
5211,NO,NO,NO,NO,0,1,0,0,3,193810,https://www.24sata.hr/news/dobio-tek-19-glasova-ali-uci-ce-u-sabor-umjesto-ruze-tomasic-704487,"Dobio tek 19 glasova, ali ući će u sabor umjesto Ruže Tomašić?!",2020-07-07
5212,NO,NO,NO,NO,1,0,0,1,2,10209063,https://www.24sata.hr/news/drele-o-snimci-s-gemistom-slao-sam-ju-prijateljima-to-je-sala-704435,"Drele o snimci s gemištom: Slao sam ju prijateljima, to je šala",2020-07-07
5213,1,NO,NO,NO,NO,1,0,0,3,328509,https://joomboos.24sata.hr/rijesi-me/znas-li-iz-kojih-stranaka-su-ovi-buduci-saborski-zastupnici-16296,Znaš li iz kojih stranaka su ovi budući saborski zastupnici?,2020-07-06
5214,1,NO,NO,NO,NO,1,0,0,3,5570399,https://www.24sata.hr/news/cacic-potpis-dajemo-dat-ce-i-stromar-i-76-ruku-je-tu-da-nova-vlada-sto-prije-pocne-raditi-704187,"Čačić: Potpis dajemo, dat će i Štromar i 76 ruku je tu da nova Vlada što prije počne raditi!",2020-07-06
5215,1,NO,0,NO,1,1,1,0,5,10853215,https://www.24sata.hr/news/skoro-se-obraca-javnosti-ovo-je-nalikovalo-na-izbore-u-srbiji-704226,Škoro našao razloge za lošiji rezultat: 'Dosta je ovo sve nalikovalo na situaciju u Srbiji',2020-07-06
5216,0,NO,NO,NO,1,1,0,0,3,10853209,https://www.24sata.hr/news/skoro-o-prelasku-clanova-u-hdz-nitko-nece-napustiti-ovaj-brod-domovinskog-pokreta-704283,Škoro o prelasku članova u HDZ: 'Nitko neće napustiti ovaj brod Domovinskog pokreta',2020-07-06
5217,NO,1,NO,NO,NO,1,0,0,3,5566771,https://www.24sata.hr/news/bit-cu-zupan-do-kraja-mandata-a-onda-ipak-odlazim-u-sabor-704479,"'Bit ću župan do kraja mandata, a onda ipak odlazim u Sabor...'",2020-07-07
5218,1,-1,NO,NO,NO,0,0,0,3,10853222,https://www.24sata.hr/fun/pernaru-vec-nedostajes-miki-mislio-si-da-ti-nista-ne-mozemo-704249,"Pernaru, već nedostaješ! Miki, mislio si da ti ništa ne Možemo",2020-07-06
5219,1,NO,NO,NO,0,1,0,0,6,5910638,https://www.24sata.hr/news/plenkijev-gambit-iz-vlade-lete-horvat-pavic-divjak-i-stromar-704246,"Plenkijev gambit: Iz Vlade lete Horvat, Pavić, Divjak i Štromar?",2020-07-06
5220,NO,NO,NO,NO,1,0,0,0,3,5803139,https://www.24sata.hr/show/uclanio-se-u-bandicevu-stranku-pjevao-je-s-kondzom-a-usao-je-i-u-guinnessovu-knjigu-rekorda-704111,"Učlanio se u Bandićevu stranku, pjevao je s Kondžom, a ušao je i u Guinnessovu knjigu rekorda",2020-07-06
5221,0,NO,NO,NO,NO,0,0,1,2,5892461,https://www.24sata.hr/news/vucic-cestitao-plenkovicu-na-pobjedi-uvjeren-sam-da-imamo-prostora-za-unapredenje-odnosa-704134,Vučić čestitao Plenkoviću na pobjedi: Uvjeren sam da imamo prostora za unapređenje odnosa,2020-07-06
5222,1,0,NO,NO,0,1,0,0,4,5894171,https://www.24sata.hr/news/zastupnice-koje-su-dozivjele-neumjesne-komentare-kolega-kazu-ignoriranje-je-nabolji-lijek-703883,Zastupnice koje su doživjele neumjesne komentare kolega kažu: Ignoriranje je nabolji lijek,2020-07-06
5223,NO,NO,NO,NO,1,0,0,1,2,6084858,https://www.24sata.hr/news/drele-ide-u-sabor-pa-je-iskusno-vdrapil-gemist-i-podrignuo-704286,Drele ide u Sabor pa je iskusno 'vdrapil' gemišt i - podrignuo,2020-07-06
5224,-1,NO,NO,NO,NO,1,1,0,4,5937281,https://www.24sata.hr/news/ids-nece-podrzati-vladu-hdz-a-704265,IDS neće podržati Vladu HDZ-a,2020-07-06
5225,-1,NO,NO,NO,NO,1,0,1,6,10853212,https://www.24sata.hr/news/korona-party-u-izbornoj-noci-gdje-je-razmak-gdje-su-maske-tko-su-sada-bioteroristi-704242,"Korona party u izbornoj noći: Gdje je razmak, gdje su maske? Tko su sada bioteroristi?",2020-07-06
5226,1,-1,NO,NO,1,1,0,0,5,5553451,https://www.24sata.hr/news/maras-i-aleksic-ispali-prkacin-i-sacic-preskocili-skorine-ljude-i-ulaze-u-sabor-kao-i-glavasevic-704128,"Maras i Aleksić ispali, Prkačin i Sačić preskočili Škorine ljude i ulaze u Sabor. Kao i Glavašević",2020-07-06
5227,-1,-1,NO,1,NO,0,1,0,5,5924912,https://www.24sata.hr/news/ovo-je-bizarna-katastrofa-sdp-a-i-vrijeme-je-za-berinu-ostavku-704052,Ovo je bizarna katastrofa SDP-a i vrijeme je za Berinu ostavku...,2020-07-06
5228,1,-1,NO,NO,0,1,0,0,5,5959776,https://www.24sata.hr/news/ucjene-i-nerealne-zahtjeve-ne-prihvacamo-afera-ce-biti-uvijek-a-skoro-i-ekipa-su-populisti-704144,"'Ucjene i nerealne zahtjeve ne prihvaćamo, afera će biti uvijek, a Škoro i ekipa su populisti...'",2020-07-06
5229,1,NO,NO,NO,-1,1,0,0,4,5945100,https://www.24sata.hr/news/idemo-sto-prije-formirati-vladu-704255,"'Više ni s kim ne moram sjesti. Ako hoću, mogu, ali ne moram'",2020-07-06
5230,NO,1,NO,NO,NO,1,0,0,3,5795055,https://www.24sata.hr/news/za-cetiri-godine-cemo-pobijediti-i-onda-cemo-koalirati-s-mozemo-704282,Za četiri godine ćemo pobijediti i onda ćemo koalirati s Možemo,2020-07-06
5231,NO,NO,NO,1,NO,0,0,1,5,10206375,https://www.24sata.hr/news/bandic-dozivio-potpuni-debakl-dobio-manje-od-2-tisuce-glasova-704106,"Bandić doživio potpuni debakl, dobio manje od 2 tisuće glasova",2020-07-06
5232,1,-1,NO,1,NO,0,1,0,6,5566807,https://www.24sata.hr/kolumne/bernardic-je-otisao-prekasno-ali-to-ne-znaci-da-se-sdp-spasio-704200,Bernardić je otišao. Prekasno. Ali to ne znači da se SDP spasio,2020-07-06
5233,1,NO,NO,NO,NO,1,0,0,3,5588539,https://www.24sata.hr/news/ja-gradonacelnik-zagreba-ne-zelim-se-baviti-zdravstvom-704275,"'Ja gradonačelnik Zagreba? Ne, želim se baviti zdravstvom...'",2020-07-06
5234,1,NO,NO,NO,NO,1,0,0,3,5949758,https://www.24sata.hr/news/nemamo-uvjeta-za-hdz-uvjet-je-da-se-realizira-sto-smo-radili-704213,"'Nemamo uvjeta za HDZ, uvjet je da se realizira što smo radili'",2020-07-06
5235,1,NO,NO,NO,NO,1,0,0,4,10853219,https://www.24sata.hr/news/nemamo-vremena-za-slavlje-704277,Nemamo vremena za slavlje,2020-07-06
5236,1,NO,NO,NO,NO,1,0,0,4,5757768,https://www.24sata.hr/news/nece-biti-trgovanja-i-zetoncica-704280,Neće biti trgovanja i žetončića,2020-07-06
5237,NO,NO,NO,1,NO,1,0,0,3,5595638,https://www.24sata.hr/news/u-teskim-vremenima-koja-nas-ocekuju-na-nas-mozete-racunati-704085,U teškim vremenima koja nas očekuju na nas možete računati,2020-07-06
5238,NO,-1,NO,NO,NO,0,1,0,5,5566834,https://www.24sata.hr/news/vec-mu-pjevaju-o-bero-ciao-704065,"Već mu pjevaju: O, Bero ciao!",2020-07-05
5239,1,NO,NO,NO,1,1,0,0,4,5566676,https://www.24sata.hr/news/skoro-mozemo-biti-sretni-da-smo-nakon-50-dana-postojanja-napravili-treci-rezultat-u-zemlji-704079,Škoro: Možemo biti sretni da smo nakon 50 dana postojanja napravili treći rezultat u zemlji,2020-07-05
5240,1,NO,NO,1,NO,1,0,0,4,5657804,https://www.24sata.hr/news/bit-cemo-zestoka-oporba-hdz-u-kakvu-oni-jos-nisu-vidjeli-704292,Bit ćemo žestoka oporba HDZ-u kakvu oni još nisu vidjeli...,2020-07-06
5241,1,NO,NO,NO,NO,1,0,0,4,5748399,https://www.24sata.hr/news/hdz-vjerojatno-ce-nas-zbliziti-ono-sto-nas-je-i-prije-4-godine-704221,HDZ? Vjerojatno će nas zbližiti ono što nas je i prije 4 godine...,2020-07-06
5242,0,1,NO,NO,NO,1,0,0,3,10853199,https://www.24sata.hr/news/hocu-li-postati-ministar-vec-je-takvih-ponuda-bilo-imam-druge-poslove-ne-mislim-ih-napustiti-704295,"'Hoću li postati ministar? Već je takvih ponuda bilo, imam druge poslove, ne mislim ih napustiti'",2020-07-06
5243,0,-1,0,0,0,1,0,0,5,49699,https://www.24sata.hr/news/saborska-straza-na-godisnjem-pernar-se-javio-nakon-debakla-oprasta-se-od-saborske-fotelje-704050,Saborska straža - na godišnjem!,2020-07-05
5244,NO,-1,NO,1,NO,0,1,0,5,5566848,https://www.24sata.hr/news/u-sredisnjici-ce-samo-30-ljudi-cekati-rezultate-nema-uzvanika-704020,"Srića: Pozivam Bernardića da podnese ostavku, ovo je debakl",2020-07-05
5245,1,-1,0,0,1,1,0,0,5,5891467,https://www.24sata.hr/news/uzivo-iz-stozera-domovinskog-pokreta-cekamo-festu-veceras-704026,Stožer Domovinskog pokreta: 15 mandata dobar je pokazatelj da smo mi na pravom smjeru,2020-07-05
5246,1,NO,NO,NO,NO,0,0,0,3,5934287,https://www.24sata.hr/news/uzivo-iz-stozera-zeljka-keruma-bandica-pametno-zivog-zida-704017,"Supružnici Puljak i Orešković zadovoljni, kod Bandića 'depra'",2020-07-05
5247,1,NO,NO,NO,1,1,0,0,4,202539,https://www.24sata.hr/news/tomasic-u-koaliciju-s-hdz-om-jedino-ako-pristanu-da-srbi-ne-mogu-biti-u-istoj-vladi-kao-i-mi-704076,Tomašić: 'U koaliciju s HDZ-om jedino ako pristanu da Srbi ne mogu biti u istoj Vladi kao i mi',2020-07-05
5248,1,NO,NO,NO,NO,1,0,0,5,10853490,https://www.24sata.hr/news/kerumovi-su-priznali-poraz-a-bandic-dozivio-potpuni-fijasko-704055,"Kerum nije ni došao u stožer, a Bandić doživio potpuni fijasko",2020-07-05
5249,0,NO,1,1,0,1,0,0,5,10853496,https://www.24sata.hr/news/u-stozeru-koalicije-mozemo-iscekuju-prve-rezultate-izbora-704014,"Koalicija Možemo! slavi dobar rezultat, ori se 'Zagreb je naš'",2020-07-05
5250,NO,1,NO,NO,NO,0,0,0,3,5566821,https://www.24sata.hr/news/mrak-taritas-pogrijesili-smo-nesto-nismo-odradili-kako-treba-704081,"Mrak-Taritaš: Pogriješili smo, nešto nismo odradili kako treba",2020-07-05
5251,1,NO,NO,NO,0,1,0,0,3,5566973,https://www.24sata.hr/news/plenkovic-je-sredivao-ulaz-kod-zastitara-je-iga-decki-budite-malo-relaksirani-pobijedili-smo-704051,"Plenković je sređivao ulaz kod zaštitara: Je*iga, dečki, budite malo relaksirani! Pobijedili smo",2020-07-05
5252,1,NO,NO,NO,NO,1,0,0,4,5566968,https://www.24sata.hr/news/pogledajte-sto-ce-plenkovic-reci-nakon-uvjerljive-pobjede-hdz-a-704077,Plenković slavio uz 'Eye of the Tiger': Na pravom smo putu!,2020-07-05
5253,NO,-1,NO,NO,NO,0,0,1,3,53162,https://www.24sata.hr/news/davor-papirnatic-sef-sdp-a-trazi-mandate-po-skriptama-704041,Davor Papirnatić: Šef SDP-a traži mandate po skriptama,2020-07-05
5254,1,-1,0,NO,0,1,0,0,6,49707,https://www.24sata.hr/news/hdz-71-restart-41-skoro-16-704043,"HDZ 66, Restart 41, a Škoro 16",2020-07-05
5255,1,-1,0,0,0,1,0,0,6,10853493,https://www.24sata.hr/news/hdz-dobio-neocekivano-lako-plenkovicu-se-isplatilo-kockanje-704068,"HDZ dobio neočekivano lako, Plenkoviću se isplatilo kockanje",2020-07-05
5256,NO,NO,NO,NO,1,1,0,0,3,5566692,https://www.24sata.hr/news/hasanbegovic-mi-smo-ostvarili-politicki-cilj-treca-smo-opcija-704056,"Hasanbegović: Mi smo ostvarili politički cilj, treća smo opcija",2020-07-05
5257,-1,1,NO,NO,NO,1,0,0,4,4987998,https://www.24sata.hr/news/joza-manolic-dosao-je-podrzati-restart-bernardic-ce-biti-dobar-premijer-mlad-je-borben-i-svjez-704030,"Joža Manolić došao je podržati Restart: Bernardić će biti dobar premijer, mlad je, borben i svjež",2020-07-05
5258,0,NO,1,NO,NO,1,0,0,3,5906481,https://www.24sata.hr/news/gosti-cekaju-okupljanje-clanova-mosta-slusa-se-petar-graso-704015,Bakljada u stožeru: 'Dobra i čista priča ne može se ugasiti',2020-07-05
5259,NO,0,NO,NO,NO,0,0,0,3,5566707,https://www.24sata.hr/news/bernardic-razmislja-o-ostavci-a-sutra-ce-se-sastati-i-vrh-sdp-a-704045,"Bernardić razmišlja o ostavci, a sutra će se sastati i vrh SDP-a",2020-07-05
5260,-1,NO,0,NO,0,1,0,0,4,5949530,https://www.24sata.hr/news/koalicija-ssip-pametno-i-fokus-kazu-prve-ankete-ulazi-u-sabor-704048,Dalija Orešković: HDZ na naša vrata uopće ne mora kucati...,2020-07-05
5261,NO,NO,1,1,NO,0,1,0,5,5751214,https://www.24sata.hr/news/dame-su-bas-zablistale-jedino-je-palfi-izgledala-malo-pokislo-704057,Dame su baš zablistale! Jedino je Palfi izgledala malo pokislo,2020-07-05
5262,1,-1,NO,NO,NO,1,0,0,5,5566827,https://www.24sata.hr/news/bernardic-se-obraca-javnosti-704078,"Davor Bernardić: Spreman sam otići, sutra ćemo razgovarati...",2020-07-05
5263,0,-1,0,0,0,1,0,0,4,5638477,https://www.24sata.hr/news/nanjusili-smo-da-su-sdp-luzeri-704074,Nanjušili smo da su SDP luzeri,2020-07-05
